https://www.immoweb.be/en/classified/mixed-use-building/for-sale/saint-gilles/1060/9750326?searchId=621deeb0cefe9,,1060/Saint-Gilles,HOUSE,MIXED_USE_BUILDING,6,78,False,True,,,,78,205,2,,False
https://www.immoweb.be/en/classified/house/for-sale/mechelen/2800/9749906?searchId=621deeb0cefe9,,2800/Mechelen,HOUSE,HOUSE,4,75,False,,,,,75,124,2,,False
https://www.immoweb.be/en/classified/house/for-sale/westmalle/2390/9761511?searchId=621deeb0cefe9,,2390/Westmalle,HOUSE,HOUSE,4,959,False,,,,,959,,4,,False
https://www.immoweb.be/en/classified/house/for-sale/marcinelle/6001/9727121?searchId=621deeb0cefe9,1,6001/Marcinelle,HOUSE,HOUSE,2,0,False,,,,,0,134,2,,False
https://www.immoweb.be/en/classified/house/for-sale/herent/3020/9741943?searchId=621deeb0cefe9,2500,3020/Herent,HOUSE,HOUSE,5,3738,False,True,,True,,3738,1617,,False,False
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/chimay/6460/9755283?searchId=621deeb0cefe9,2500,6460/Chimay,HOUSE,MIXED_USE_BUILDING,0,452,False,,,,,452,,3,False,False
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/galmaarden/1570/9361704?searchId=621deeb0cefe9,2500,1570/Galmaarden,HOUSE,MIXED_USE_BUILDING,1,0,False,,,,,0,,3,,False
https://www.immoweb.be/en/classified/house/for-sale/deinze/9800/9754664?searchId=621deeb0cefe9,2500,9800/Deinze,HOUSE,HOUSE,0,100,False,,,,,100,,2,False,False
https://www.immoweb.be/en/classified/house/for-sale/saint-ghislain/7330/9731362?searchId=621deeb0cefe9,5000,7330/Saint-Ghislain,HOUSE,HOUSE,0,0,False,,,,,0,,4,,False
